FechaHora;Temp;Humedad;Gas;Ph;TempAmbiente;HumedadAmbiente
6/6/2025 12:10;38.32;74.18;80.53;7.71;17.98;65.00
6/6/2025 12:20;37.36;73.02;76.46;7.70;17.85;66.00
6/6/2025 12:30;36.65;75.18;89.54;7.68;18.30;66.00
6/6/2025 12:40;36.38;75.41;105.52;7.65;19.00;65.00
6/6/2025 12:50;36.41;76.39;97.45;7.62;18.86;66.00
6/6/2025 13:00;37.34;74.83;104.90;7.59;19.76;66.00
6/6/2025 13:10;37.20;71.54;106.80;7.56;19.69;65.00
6/6/2025 13:20;36.81;71.40;104.52;7.53;19.20;64.00
6/6/2025 13:30;37.81;73.20;86.57;7.50;19.34;65.00
6/6/2025 13:40;38.25;72.62;89.83;7.49;19.75;65.00
6/6/2025 13:50;38.15;72.07;79.13;7.46;19.79;67.00
6/6/2025 14:00;38.74;70.90;78.90;7.42;21.09;66.00
6/6/2025 14:10;38.34;69.96;104.68;7.39;20.90;66.00
6/6/2025 14:20;38.59;71.49;94.80;7.38;20.24;66.00
6/6/2025 14:30;39.59;72.96;101.60;7.35;20.79;66.00
6/6/2025 14:40;39.05;72.55;81.64;7.33;20.81;66.00
6/6/2025 14:50;38.22;71.90;109.67;7.32;20.20;67.00
6/6/2025 15:00;39.19;68.42;98.71;7.28;20.24;67.00
6/6/2025 15:10;39.24;69.10;81.62;7.24;20.76;68.00
6/6/2025 15:20;39.71;69.49;85.37;7.22;20.04;68.00
6/6/2025 15:30;38.78;68.74;85.49;7.19;20.27;67.00
6/6/2025 15:40;38.32;71.29;100.31;7.18;20.24;66.00
6/6/2025 15:50;39.30;67.96;95.21;7.15;20.61;66.00
6/6/2025 16:00;39.52;69.90;0.00;7.13;19.55;66.00
6/6/2025 16:10;39.19;66.72;96.66;7.10;19.59;65.00
6/6/2025 16:20;40.01;69.62;107.39;7.08;19.12;65.00
6/6/2025 16:30;39.71;69.24;78.43;7.04;19.55;65.00
6/6/2025 16:40;39.23;67.20;85.54;7.00;19.77;64.00
6/6/2025 16:50;39.70;69.01;83.79;6.99;19.89;64.00
6/6/2025 17:00;39.64;67.91;95.20;6.97;18.60;64.00
6/6/2025 17:10;40.39;65.60;75.78;6.95;18.78;65.00
6/6/2025 17:20;39.52;67.93;98.51;6.92;19.33;65.00
6/6/2025 17:30;38.82;67.68;107.92;6.89;19.20;66.00
6/6/2025 17:40;38.70;64.87;80.90;6.87;18.50;66.00
6/6/2025 17:50;38.24;67.60;95.46;6.85;19.11;67.00
6/6/2025 18:00;38.39;66.11;102.43;6.81;17.74;68.00
6/6/2025 18:10;38.45;65.79;75.17;6.80;18.70;67.00
6/6/2025 18:20;38.43;63.92;108.84;6.78;17.70;66.00
6/6/2025 18:30;39.06;65.91;97.12;6.76;18.22;66.00
6/6/2025 18:40;39.86;64.18;86.97;6.74;17.75;67.00
6/6/2025 18:50;40.63;63.13;75.13;6.72;17.72;66.00
6/6/2025 19:00;40.73;85.10;107.05;6.71;9.43;65.00
6/6/2025 19:10;40.00;84.33;75.82;6.69;9.77;66.00
6/6/2025 19:20;40.51;110.00;90.11;6.68;10.66;65.00
6/6/2025 19:30;40.87;84.71;108.43;6.67;8.95;66.00
6/6/2025 19:40;41.56;85.85;91.85;6.66;9.78;67.00
6/6/2025 19:50;42.00;85.80;75.68;6.64;10.04;68.00
6/6/2025 20:00;42.00;85.02;104.99;6.62;8.71;69.00
6/6/2025 20:10;41.34;85.63;93.08;6.60;8.68;68.00
6/6/2025 20:20;40.51;85.47;93.30;6.60;10.28;67.00
6/6/2025 20:30;40.66;83.53;0.00;6.60;9.09;67.00
6/6/2025 20:40;40.07;84.35;97.48;6.57;11.45;66.00
6/6/2025 20:50;39.53;83.86;94.18;6.55;10.08;64.00
6/6/2025 21:00;39.64;86.23;89.66;6.53;9.38;66.00
6/6/2025 21:10;39.39;84.65;82.19;6.50;9.99;67.00
6/6/2025 21:20;40.32;86.22;105.45;6.47;9.17;66.00
6/6/2025 21:30;41.14;85.90;79.63;6.46;10.17;66.00
6/6/2025 21:40;40.36;86.12;80.22;6.43;8.98;66.00
6/6/2025 21:50;40.81;85.13;107.32;6.43;8.94;66.00
6/6/2025 22:00;40.65;83.56;102.81;6.41;11.32;67.00
6/6/2025 22:10;41.31;85.60;80.46;6.39;9.66;67.00
6/6/2025 22:20;41.46;83.98;97.06;6.38;10.80;66.00
6/6/2025 22:30;40.88;83.57;87.43;6.38;8.79;65.00
6/6/2025 22:40;40.86;85.70;93.27;6.36;11.40;65.00
6/6/2025 22:50;41.61;84.04;78.47;6.34;10.38;64.00
6/6/2025 23:00;40.68;84.58;99.13;6.33;10.49;64.00
6/6/2025 23:10;41.02;84.16;78.62;6.32;10.66;65.00
6/6/2025 23:20;42.00;86.06;90.38;6.31;9.11;65.00
6/6/2025 23:30;42.00;83.67;86.18;6.29;11.17;65.00
6/6/2025 23:40;41.11;85.03;88.56;6.29;9.75;66.00
6/6/2025 23:50;40.76;85.60;86.36;6.27;10.32;65.00
7/6/2025 0:00;41.21;85.27;76.42;6.26;9.68;68.00
7/6/2025 0:10;40.23;85.22;92.60;6.24;11.33;67.00
7/6/2025 0:20;40.61;84.17;88.47;6.23;11.36;68.00
7/6/2025 0:30;41.47;84.27;97.67;6.21;10.32;70.00
7/6/2025 0:40;42.00;85.63;108.11;6.21;10.49;68.00
7/6/2025 0:50;41.93;85.03;84.15;6.19;10.39;68.00
7/6/2025 1:00;42.00;84.51;88.53;6.18;10.84;66.00
7/6/2025 1:10;41.25;86.19;106.56;6.17;10.41;67.00
7/6/2025 1:20;41.31;85.64;100.92;6.16;11.22;67.00
7/6/2025 1:30;41.87;86.16;107.10;6.16;10.72;67.00
7/6/2025 1:40;42.00;85.61;99.33;6.14;9.78;66.00
7/6/2025 1:50;41.95;83.57;90.35;6.12;10.88;66.00
7/6/2025 2:00;41.37;85.23;75.14;6.11;8.54;66.00
7/6/2025 2:10;41.46;83.79;109.31;6.10;9.49;66.00
7/6/2025 2:20;40.85;84.95;80.78;6.09;10.04;65.00
7/6/2025 2:30;40.53;85.03;89.67;6.06;10.07;65.00
7/6/2025 2:40;40.32;83.57;80.73;6.06;10.38;64.00
7/6/2025 2:50;40.46;86.04;87.51;6.03;10.34;65.00
7/6/2025 3:00;41.15;85.88;91.45;6.03;10.23;65.00
7/6/2025 3:10;40.63;85.33;85.24;6.03;9.60;64.00
7/6/2025 3:20;41.35;84.88;96.34;6.00;10.88;65.00
7/6/2025 3:30;42.00;85.11;0.00;5.98;11.11;64.00
7/6/2025 3:40;42.00;83.54;76.67;5.97;10.17;62.00
7/6/2025 3:50;41.46;85.03;70.98;5.96;10.05;61.00
7/6/2025 4:00;42.00;90.23;90.65;6.45;11.43;61.00
7/6/2025 4:10;41.25;91.44;102.60;6.61;10.68;60.00
7/6/2025 4:20;42.00;89.87;126.16;6.80;9.77;60.00
7/6/2025 4:30;42.00;89.89;140.37;7.14;11.43;59.00
7/6/2025 4:40;42.00;88.40;136.85;7.62;9.81;58.00
7/6/2025 4:50;42.00;90.75;156.22;7.84;9.23;59.00
7/6/2025 5:00;42.00;89.65;108.65;8.31;10.77;59.00
7/6/2025 5:10;41.54;89.84;80.46;8.50;9.59;60.00
7/6/2025 5:20;40.93;90.15;82.14;8.50;10.46;62.00
7/6/2025 5:30;40.36;89.56;102.94;8.50;10.30;62.00
7/6/2025 5:40;39.68;91.29;92.16;8.50;11.04;63.00
7/6/2025 5:50;39.34;91.51;86.84;8.50;8.54;63.00
7/6/2025 6:00;40.28;90.64;76.28;8.50;10.98;64.00
7/6/2025 6:10;40.70;90.10;100.09;8.50;11.43;64.00
7/6/2025 6:20;39.97;89.26;106.60;8.50;10.58;62.00
7/6/2025 6:30;40.29;91.39;107.64;8.50;11.85;63.00
7/6/2025 6:40;39.83;90.26;84.96;8.50;11.78;62.00
7/6/2025 6:50;39.90;90.78;84.29;8.50;11.76;61.00
7/6/2025 7:00;38.95;85.11;102.15;8.47;12.79;60.00
7/6/2025 7:10;38.44;84.30;87.98;8.44;12.82;59.00
7/6/2025 7:20;38.06;81.76;107.71;8.42;13.12;58.00
7/6/2025 7:30;37.67;84.46;102.11;8.39;11.80;59.00
7/6/2025 7:40;38.34;84.35;88.53;8.37;12.26;60.00
7/6/2025 7:50;37.40;82.89;106.79;8.35;12.17;59.00
7/6/2025 8:00;37.99;79.68;108.25;8.33;14.37;59.00
7/6/2025 8:10;37.46;81.71;107.91;8.30;14.20;59.00
7/6/2025 8:20;38.46;80.31;109.35;8.28;13.48;58.00
7/6/2025 8:30;39.14;81.59;95.06;8.27;13.02;57.00
7/6/2025 8:40;39.98;110.00;83.37;8.24;13.91;57.00
7/6/2025 8:50;39.91;79.62;95.23;8.22;13.10;58.00
7/6/2025 9:00;39.99;78.53;82.33;8.19;14.94;57.00
7/6/2025 9:10;39.07;78.80;77.15;8.17;14.70;58.00
7/6/2025 9:20;39.87;79.49;95.08;8.14;15.10;57.00
7/6/2025 9:30;40.32;80.32;97.38;8.12;14.37;57.00
7/6/2025 9:40;40.88;78.22;106.52;8.09;15.07;57.00
7/6/2025 9:50;40.95;81.89;90.37;8.07;14.18;57.00
7/6/2025 10:00;40.89;76.75;86.71;8.05;15.97;57.00
7/6/2025 10:10;41.88;79.87;84.89;8.03;16.11;57.00
7/6/2025 10:20;42.00;76.26;104.79;8.01;16.54;56.00
7/6/2025 10:30;42.00;76.93;91.17;7.99;15.66;56.00
7/6/2025 10:40;41.70;78.68;75.68;7.95;15.62;57.00
7/6/2025 10:50;42.00;77.94;99.41;7.91;16.43;58.00
7/6/2025 11:00;41.65;78.21;75.28;7.87;17.25;57.00
7/6/2025 11:10;42.00;78.42;94.22;7.84;16.81;57.00
7/6/2025 11:20;41.10;74.96;76.22;7.83;16.99;57.00
7/6/2025 11:30;40.47;74.53;99.33;7.79;17.11;58.00
7/6/2025 11:40;41.18;75.11;78.83;7.78;17.05;58.00
7/6/2025 11:50;40.99;76.13;108.01;7.75;16.69;57.00
7/6/2025 12:00;41.37;74.17;99.28;7.73;18.38;58.00
7/6/2025 12:10;40.53;76.06;81.38;7.69;19.01;59.00
7/6/2025 12:20;40.02;74.72;87.04;7.68;17.73;60.00
7/6/2025 12:30;40.60;75.96;94.25;7.66;18.37;59.00
7/6/2025 12:40;39.72;74.93;95.44;7.63;18.29;60.00
7/6/2025 12:50;40.63;76.63;96.30;7.59;18.28;60.00
7/6/2025 13:00;41.39;74.67;103.98;7.55;19.99;59.00
7/6/2025 13:10;42.00;74.39;76.92;7.53;19.00;58.00
7/6/2025 13:20;42.00;73.63;109.77;7.52;20.31;57.00
7/6/2025 13:30;41.13;72.01;93.99;7.51;19.89;58.00
7/6/2025 13:40;41.79;71.73;98.59;7.49;19.87;57.00
7/6/2025 13:50;41.46;73.11;87.93;7.46;19.20;57.00
7/6/2025 14:00;41.76;73.00;102.36;7.45;21.06;58.00
7/6/2025 14:10;42.00;73.32;83.62;7.41;21.25;59.00
7/6/2025 14:20;41.77;69.67;109.48;7.37;20.51;58.00
7/6/2025 14:30;41.14;72.24;75.11;7.33;20.20;57.00
7/6/2025 14:40;41.78;69.68;76.23;7.31;21.15;56.00
7/6/2025 14:50;41.00;69.68;80.66;7.27;20.42;54.00
7/6/2025 15:00;40.41;68.50;107.96;7.26;20.44;56.00
7/6/2025 15:10;40.34;71.27;78.85;7.23;20.20;55.00
7/6/2025 15:20;39.91;69.33;75.78;7.21;20.26;56.00
7/6/2025 15:30;40.51;68.47;76.74;7.20;19.87;57.00
7/6/2025 15:40;40.79;70.92;75.19;7.18;20.29;58.00
7/6/2025 15:50;41.20;70.11;85.92;7.15;20.40;58.00
7/6/2025 16:00;41.77;68.89;84.34;7.12;20.01;58.00
7/6/2025 16:10;41.29;67.32;99.95;7.10;19.39;58.00
7/6/2025 16:20;41.35;67.54;85.26;7.07;20.02;58.00
7/6/2025 16:30;41.80;68.54;109.98;7.04;19.12;57.00
7/6/2025 16:40;41.89;67.82;107.66;7.00;19.61;56.00
7/6/2025 16:50;41.76;67.31;102.19;6.99;19.89;55.00
7/6/2025 17:00;41.08;65.77;83.92;6.96;18.48;54.00
7/6/2025 17:10;40.49;66.71;108.26;6.94;19.11;54.00
7/6/2025 17:20;40.93;66.27;101.90;6.91;19.05;53.00
7/6/2025 17:30;41.47;66.97;87.00;6.88;18.41;53.00
7/6/2025 17:40;40.60;66.52;76.56;6.85;18.48;53.00
7/6/2025 17:50;40.30;65.85;91.87;6.82;18.73;52.00
7/6/2025 18:00;39.55;63.92;86.85;6.79;18.70;51.00
7/6/2025 18:10;38.99;62.98;97.04;6.77;18.13;51.00
7/6/2025 18:20;38.58;65.81;75.03;6.73;18.68;53.00
7/6/2025 18:30;37.92;63.55;83.33;6.71;18.60;52.00
7/6/2025 18:40;38.61;65.61;94.83;6.70;18.21;52.00
7/6/2025 18:50;38.83;64.74;90.95;6.66;18.39;51.00
7/6/2025 19:00;39.80;85.80;84.73;6.64;10.53;51.00
7/6/2025 19:10;40.39;83.95;80.09;6.64;9.36;50.00
7/6/2025 19:20;40.96;85.20;109.51;6.62;10.86;50.00
7/6/2025 19:30;40.26;85.88;94.29;6.61;11.01;50.00
7/6/2025 19:40;39.99;83.71;77.63;6.60;9.10;50.00
7/6/2025 19:50;39.29;84.26;88.42;6.59;9.14;50.00
7/6/2025 20:00;38.43;83.63;79.22;6.59;11.32;50.00
7/6/2025 20:10;38.69;85.21;96.88;6.57;10.67;50.00
7/6/2025 20:20;38.44;84.51;88.36;6.55;9.71;50.00
7/6/2025 20:30;37.49;85.34;100.73;6.55;9.76;50.00
7/6/2025 20:40;37.93;85.40;92.62;6.52;9.88;50.00
7/6/2025 20:50;37.65;86.10;107.59;6.50;9.77;50.00
7/6/2025 21:00;37.05;85.06;81.69;6.47;10.18;50.00
7/6/2025 21:10;37.34;84.54;105.45;6.44;10.70;50.00
7/6/2025 21:20;38.00;83.66;92.42;6.44;10.59;50.00
7/6/2025 21:30;37.19;85.17;108.63;6.43;10.95;51.00
7/6/2025 21:40;36.65;84.62;80.49;6.41;8.77;51.00
7/6/2025 21:50;36.16;86.12;98.74;6.41;9.53;52.00
7/6/2025 22:00;36.95;84.66;81.76;6.41;9.84;51.00
7/6/2025 22:10;37.53;84.97;100.50;6.41;10.58;51.00
7/6/2025 22:20;38.47;86.03;101.25;6.40;10.61;52.00
7/6/2025 22:30;37.63;85.75;85.18;6.39;8.56;52.00
7/6/2025 22:40;38.28;83.87;93.86;6.37;8.62;52.00
7/6/2025 22:50;37.43;84.27;105.59;6.36;10.86;53.00
7/6/2025 23:00;37.05;84.18;106.71;6.34;9.34;52.00
7/6/2025 23:10;37.49;84.19;104.63;6.32;8.50;51.00
7/6/2025 23:20;37.07;83.86;96.00;6.31;9.12;51.00
7/6/2025 23:30;36.63;85.06;100.76;6.29;9.71;51.00
7/6/2025 23:40;36.22;85.21;81.56;6.28;10.12;50.00
7/6/2025 23:50;36.63;84.01;98.90;6.26;9.97;50.00
8/6/2025 0:00;35.88;89.64;111.29;6.25;16.43;65.00
8/6/2025 0:10;35.70;88.71;116.76;6.23;15.33;64.00
8/6/2025 0:20;35.74;89.49;129.66;6.21;16.23;65.00
8/6/2025 0:30;35.78;88.50;111.44;6.20;16.97;64.00
8/6/2025 0:40;36.17;88.85;132.19;6.17;17.17;63.00
8/6/2025 0:50;35.77;90.75;127.15;6.14;17.21;62.00
8/6/2025 1:00;34.54;13.33;77.81;6.11;16.66;61.00
8/6/2025 1:10;34.79;90.07;121.62;6.09;17.03;61.00
8/6/2025 1:20;35.45;88.75;114.03;6.06;14.96;62.00
8/6/2025 1:30;35.89;90.41;111.17;6.05;16.69;62.00
8/6/2025 1:40;36.63;91.00;109.80;6.03;14.63;62.00
8/6/2025 1:50;37.56;88.71;116.81;6.01;14.74;61.00
8/6/2025 2:00;37.29;91.31;121.11;6.00;14.62;60.00
8/6/2025 2:10;37.45;90.41;120.07;6.00;15.30;61.00
8/6/2025 2:20;36.71;88.69;88.89;5.98;16.61;61.00
8/6/2025 2:30;36.62;90.02;87.26;5.97;16.35;60.00
8/6/2025 2:40;36.08;89.23;97.18;5.95;16.01;59.00
8/6/2025 2:50;36.79;89.41;71.99;5.93;17.19;58.00
8/6/2025 3:00;36.95;89.83;70.78;5.90;16.60;59.00
8/6/2025 3:10;37.16;91.19;68.73;5.88;14.83;57.00
8/6/2025 3:20;38.14;90.67;77.99;5.88;17.08;57.00
8/6/2025 3:30;37.40;88.83;82.09;5.85;16.99;57.00
8/6/2025 3:40;36.88;89.73;94.03;5.83;14.87;56.00
8/6/2025 3:50;35.94;88.60;71.66;5.81;14.92;57.00
8/6/2025 4:00;35.58;94.84;134.16;6.07;14.83;58.00
8/6/2025 4:10;35.05;95.20;111.93;6.39;16.81;59.00
8/6/2025 4:20;35.20;93.73;113.42;6.78;16.98;59.00
8/6/2025 4:30;36.01;96.85;187.20;7.28;16.88;59.00
8/6/2025 4:40;37.12;95.87;188.86;7.66;15.04;60.00
8/6/2025 4:50;37.99;95.08;179.60;8.09;14.73;60.00
8/6/2025 5:00;38.64;93.29;119.26;8.43;15.91;59.00
8/6/2025 5:10;39.16;94.74;133.98;8.50;15.18;60.00
8/6/2025 5:20;39.97;94.88;116.28;8.50;16.20;59.00
8/6/2025 5:30;40.15;95.52;116.97;8.50;16.77;58.00
8/6/2025 5:40;40.37;96.82;115.96;8.50;14.60;58.00
8/6/2025 5:50;40.20;96.12;127.03;8.50;15.03;59.00
8/6/2025 6:00;39.26;96.65;119.24;8.50;15.49;57.00
8/6/2025 6:10;39.35;93.31;102.28;8.50;16.67;57.00
8/6/2025 6:20;39.23;94.13;121.99;8.50;16.32;57.00
8/6/2025 6:30;38.56;94.65;123.36;8.50;15.48;56.00
8/6/2025 6:40;39.49;96.17;117.28;8.50;15.01;55.00
8/6/2025 6:50;38.75;95.84;125.37;8.50;16.07;56.00
8/6/2025 7:00;38.39;86.31;130.02;8.47;17.11;56.00
8/6/2025 7:10;37.86;89.49;129.94;8.44;15.85;57.00
8/6/2025 7:20;36.95;89.61;106.70;8.40;15.92;57.00
8/6/2025 7:30;36.36;87.28;129.67;8.37;15.97;56.00
8/6/2025 7:40;35.48;89.88;115.07;8.33;15.47;57.00
8/6/2025 7:50;34.94;87.30;132.35;8.30;15.79;56.00
8/6/2025 8:00;35.85;87.49;124.03;8.28;14.62;56.00
8/6/2025 8:10;36.71;85.32;105.16;8.27;14.56;55.00
8/6/2025 8:20;37.39;86.62;111.06;8.23;16.35;56.00
8/6/2025 8:30;36.73;88.55;173.65;8.19;16.02;55.00
8/6/2025 8:40;37.52;87.73;186.79;8.18;16.66;55.00
8/6/2025 8:50;38.27;86.72;175.66;8.15;15.39;54.00
8/6/2025 9:00;38.29;84.11;117.22;8.11;16.32;53.00
8/6/2025 9:10;39.05;85.38;199.77;8.07;16.20;53.00
8/6/2025 9:20;38.44;85.98;182.30;8.05;14.84;53.00
8/6/2025 9:30;38.36;83.64;130.45;8.03;17.41;52.00
8/6/2025 9:40;39.24;84.05;103.80;8.00;15.20;53.00
8/6/2025 9:50;40.72;83.91;135.76;7.98;16.17;52.00
8/6/2025 10:00;41.38;82.61;104.28;7.96;24.87;53.00
8/6/2025 10:10;41.97;110.00;168.40;7.94;23.39;53.00
8/6/2025 10:20;42.00;81.86;118.81;7.90;24.76;54.00
8/6/2025 10:30;42.00;83.05;114.85;7.86;24.10;52.00
8/6/2025 10:40;42.00;83.29;103.80;7.84;23.49;53.00
8/6/2025 10:50;42.00;81.71;107.97;7.81;23.74;53.00
8/6/2025 11:00;42.00;83.27;134.36;7.78;24.02;52.00
8/6/2025 11:10;42.00;79.80;124.47;7.75;24.86;51.00
8/6/2025 11:20;42.00;82.04;121.84;7.72;24.56;52.00
8/6/2025 11:30;42.00;80.12;102.80;7.69;25.25;51.00
8/6/2025 11:40;42.00;81.60;114.44;7.67;25.42;51.00
8/6/2025 11:50;42.00;81.79;131.89;7.66;24.33;52.00
8/6/2025 12:00;41.92;78.13;111.06;7.64;24.49;53.00
8/6/2025 12:10;41.75;78.88;111.00;7.61;25.67;53.00
8/6/2025 12:20;41.59;78.92;104.01;7.58;24.75;54.00
8/6/2025 12:30;42.00;78.50;115.61;7.54;23.28;54.00
8/6/2025 12:40;42.00;80.44;103.93;7.50;25.49;55.00
8/6/2025 12:50;42.00;77.84;136.59;7.48;24.71;55.00
8/6/2025 13:00;41.69;76.95;120.40;7.46;24.46;54.00
8/6/2025 13:10;41.79;76.60;127.07;7.43;23.79;55.00
8/6/2025 13:20;42.00;79.40;102.78;7.39;24.49;54.00
8/6/2025 13:30;42.00;78.01;130.39;7.35;24.60;53.00
8/6/2025 13:40;42.00;76.27;124.17;7.31;25.12;53.00
8/6/2025 13:50;42.00;79.80;107.45;7.27;25.58;54.00
8/6/2025 14:00;41.42;74.92;105.99;7.25;24.68;53.00
8/6/2025 14:10;42.00;76.79;104.58;7.23;23.60;54.00
8/6/2025 14:20;41.47;74.44;125.25;7.19;23.89;54.00
8/6/2025 14:30;41.54;75.74;109.08;7.15;23.68;53.00
8/6/2025 14:40;41.19;76.21;134.70;7.12;25.50;52.00
8/6/2025 14:50;41.28;75.55;117.27;7.08;24.62;50.00
8/6/2025 15:00;41.72;75.20;125.23;7.07;24.28;50.00
8/6/2025 15:10;41.67;76.05;113.50;7.05;25.65;50.00
8/6/2025 15:20;42.00;73.04;124.57;7.03;24.54;50.00
8/6/2025 15:30;41.78;75.09;121.42;7.02;24.59;50.00
8/6/2025 15:40;42.00;74.70;109.95;7.01;24.50;50.00
8/6/2025 15:50;42.00;75.16;103.19;6.98;25.94;50.00
8/6/2025 16:00;42.00;71.14;114.36;6.94;15.26;50.00
8/6/2025 16:10;42.00;72.92;129.72;6.90;15.25;50.00
8/6/2025 16:20;42.00;71.53;132.25;6.88;16.84;50.00
8/6/2025 16:30;42.00;72.95;106.52;6.87;14.67;50.00
8/6/2025 16:40;41.27;72.57;126.18;6.84;16.72;50.00
8/6/2025 16:50;41.57;73.68;111.08;6.81;14.67;50.00
8/6/2025 17:00;42.00;69.86;104.20;6.80;16.50;50.00
8/6/2025 17:10;41.10;69.87;132.81;6.78;15.85;50.00
8/6/2025 17:20;40.76;72.95;128.35;6.74;15.58;50.00
8/6/2025 17:30;41.26;72.03;129.60;6.71;16.80;50.00
8/6/2025 17:40;41.53;72.25;128.58;6.69;14.98;50.00
8/6/2025 17:50;41.38;71.50;107.99;6.65;15.03;50.00
8/6/2025 18:00;40.72;70.89;129.00;6.62;16.50;50.00
8/6/2025 18:10;39.83;70.11;111.05;6.60;16.17;50.00
8/6/2025 18:20;40.01;71.55;115.20;6.59;16.41;50.00
8/6/2025 18:30;40.31;71.54;108.18;6.57;14.63;50.00
8/6/2025 18:40;39.53;71.54;130.78;6.53;14.81;50.00
8/6/2025 18:50;39.81;69.14;130.36;6.50;16.45;50.00
8/6/2025 19:00;39.85;90.69;112.87;6.48;15.04;50.00
8/6/2025 19:10;39.92;110.00;126.21;6.48;15.16;50.00
8/6/2025 19:20;38.96;89.82;105.43;6.48;16.03;50.00
8/6/2025 19:30;38.11;89.60;122.51;6.47;15.86;50.00
8/6/2025 19:40;37.46;88.93;133.47;6.46;15.77;50.00
8/6/2025 19:50;36.64;88.67;127.79;6.44;16.62;50.00
8/6/2025 20:00;35.87;90.81;118.02;6.43;16.20;50.00
8/6/2025 20:10;35.41;88.74;135.20;6.40;15.49;50.00
8/6/2025 20:20;35.77;89.19;135.81;6.38;17.18;51.00
8/6/2025 20:30;36.39;90.03;123.82;6.36;15.67;51.00
8/6/2025 20:40;35.78;90.42;126.42;6.35;17.15;52.00
8/6/2025 20:50;35.81;91.00;115.38;6.34;15.41;52.00
8/6/2025 21:00;36.24;89.20;135.99;6.33;15.40;51.00
8/6/2025 21:10;36.40;91.44;116.01;6.33;14.71;52.00
8/6/2025 21:20;35.61;89.70;131.69;6.31;16.42;51.00
8/6/2025 21:30;35.31;89.51;116.59;6.28;17.46;50.00
8/6/2025 21:40;35.75;90.71;136.65;6.25;15.35;50.00
8/6/2025 21:50;35.54;88.69;104.09;6.23;16.23;50.00
8/6/2025 22:00;35.87;90.90;125.04;6.22;15.02;50.00
8/6/2025 22:10;34.87;91.13;123.42;6.21;14.65;50.00
8/6/2025 22:20;35.22;89.14;133.23;6.19;15.94;50.00
8/6/2025 22:30;34.87;88.95;130.74;6.19;16.85;50.00
8/6/2025 22:40;34.25;88.95;124.91;6.19;15.90;50.00
8/6/2025 22:50;34.74;89.65;103.73;6.17;14.77;50.00
8/6/2025 23:00;35.58;89.45;109.52;6.17;15.08;50.00
8/6/2025 23:10;35.88;89.16;119.07;6.17;16.91;50.00
8/6/2025 23:20;35.53;88.81;106.69;6.15;16.84;50.00
8/6/2025 23:30;35.90;89.59;130.64;6.15;16.39;50.00
8/6/2025 23:40;34.98;90.39;124.15;6.13;15.73;50.00
8/6/2025 23:50;34.58;90.19;121.82;6.12;15.15;50.00
9/6/2025 0:00;33.24;77.83;67.30;6.12;10.66;64.00
9/6/2025 0:10;32.09;77.59;51.92;6.10;10.75;63.00
9/6/2025 0:20;30.83;77.29;57.62;6.08;10.60;64.00
9/6/2025 0:30;29.91;78.67;62.25;6.07;10.29;64.00
9/6/2025 0:40;28.53;79.43;68.61;6.06;9.50;65.00
9/6/2025 0:50;27.68;77.36;61.59;6.04;9.99;63.00
9/6/2025 1:00;26.85;78.11;40.74;6.03;9.91;63.00
9/6/2025 1:10;25.47;77.62;58.72;6.02;9.94;62.00
9/6/2025 1:20;24.91;77.39;49.52;6.02;9.72;62.00
9/6/2025 1:30;24.04;79.13;47.09;6.01;8.62;62.00
9/6/2025 1:40;22.92;77.97;43.12;6.00;10.72;62.00
9/6/2025 1:50;22.24;77.96;57.58;6.00;10.04;61.00
9/6/2025 2:00;21.03;77.09;37.65;5.98;10.49;61.00
9/6/2025 2:10;19.97;76.73;47.15;5.98;10.28;60.00
9/6/2025 2:20;19.21;76.65;26.62;5.97;11.08;60.00
9/6/2025 2:30;18.50;78.36;0.00;5.96;9.46;60.00
9/6/2025 2:40;18.00;77.08;50.20;5.95;10.50;61.00
9/6/2025 2:50;18.00;77.44;22.03;5.92;10.98;61.00
9/6/2025 3:00;18.00;77.81;33.07;5.89;9.37;60.00
9/6/2025 3:10;18.00;77.76;31.73;5.86;10.83;60.00
9/6/2025 3:20;18.00;76.85;37.43;5.85;11.37;59.00
9/6/2025 3:30;18.00;78.34;40.13;5.83;10.39;57.00
9/6/2025 3:40;18.00;77.01;39.34;5.83;9.42;57.00
9/6/2025 3:50;18.00;77.62;21.21;5.81;11.36;56.00
9/6/2025 4:00;18.00;83.61;25.33;5.78;11.13;57.00
9/6/2025 4:10;18.00;83.20;43.49;5.76;9.19;59.00
9/6/2025 4:20;18.00;81.35;32.62;5.75;11.36;57.00
9/6/2025 4:30;18.00;83.21;36.76;5.75;9.90;58.00
9/6/2025 4:40;18.00;84.22;32.38;5.75;9.61;57.00
9/6/2025 4:50;18.00;84.21;31.39;5.73;9.72;57.00
9/6/2025 5:00;18.00;83.59;35.52;5.72;11.44;57.00
9/6/2025 5:10;18.00;82.21;48.77;5.71;11.42;57.00
9/6/2025 5:20;18.00;84.78;33.01;5.69;9.22;57.00
9/6/2025 5:30;18.00;81.42;49.24;5.66;9.79;57.00
9/6/2025 5:40;18.00;81.79;25.81;5.63;10.85;58.00
9/6/2025 5:50;18.00;84.45;43.30;5.61;10.28;57.00
9/6/2025 6:00;18.00;81.07;39.06;5.61;11.13;58.00
9/6/2025 6:10;18.00;81.58;30.61;5.61;11.23;58.00
9/6/2025 6:20;18.00;84.60;30.75;5.61;11.98;58.00
